Id,Account_Name,Store_Status,Parent_Account.Account_Name,Shipping_Street,Shipping_City,Shipping_State,Shipping_Country,Location_Email,DMB_Active,Layout,Menu_Board_Configuration,Number_of_Menu_Panels,Menus_Orientation,Store_Time_Zone
2648626000000764494,"15781-Lougheed Village Bar & G",,"British Columbia Lottery Corporation","9532 Erickson Drive",Burnaby,BC,Canada,,false,2648626000000091029,,,,
2648626000000764495,"15783-Micky's Public House",,"British Columbia Lottery Corporation","170 GOLDEN DRIVE",Coquitlam,BC,Canada,,false,2648626000000091029,,,,
2648626000000764496,"15803-Chances Chilliwack",,"British Columbia Lottery Corporation","8180 Young Road",Chilliwack,BC,Canada,,false,2648626000000091029,,,,
2648626000000764497,"15804-Neighbours Pub",,"British Columbia Lottery Corporation","105-3099 SHANNON LAKE ROAD","West Kelowna",BC,Canada,,false,2648626000000091029,,,,
2648626000000764498,"15809-Narrows Pub",,"British Columbia Lottery Corporation","1970 Spicer Street","North Vancouver",BC,Canada,,false,2648626000000091029,,,,
2648626000000764499,"15818-Blue Marlin Inn",,"British Columbia Lottery Corporation","5022 JOHNSTON ROAD","PORT ALBERNI",BC,Canada,,false,2648626000000091029,,,,
2648626000000764500,"15820-Station Pub",,"British Columbia Lottery Corporation","1701-6Th Ave",Invermere,BC,Canada,,false,2648626000000091029,,,,
2648626000000764501,"15868-BP Port Alberni",,"British Columbia Lottery Corporation","100-3550 Johnston Road","Port Alberni",BC,Canada,,false,2648626000000091029,,,,
2648626000000764502,"15879-Edith & Arthur Public",,"British Columbia Lottery Corporation","8410 - 160th Street",Surrey,BC,Canada,,false,2648626000000091029,,,,
2648626000000764503,"15880-Troller's Pub",,"British Columbia Lottery Corporation","6342 Bay Street","West Vancouver",BC,Canada,,false,2648626000000091029,,,,
2648626000000764504,"15905-Office Bar & Grill",,"British Columbia Lottery Corporation","80 Mackenzie Blvd",Mackenzie,BC,Canada,,false,2648626000000091029,,,,
2648626000000764505,"15978-Cowboy Ranch",,"British Columbia Lottery Corporation","2595 Queensway Street","Prince George",BC,Canada,,false,2648626000000091029,,,,
2648626000000764506,"15999-Henry Public House",,"British Columbia Lottery Corporation","5708 - 176th Street",Surrey,BC,Canada,,false,2648626000000091029,,,,
2648626000000764507,"16119-Chances Maple Ridge",,"British Columbia Lottery Corporation","22692 Lougheed Highway","Maple Ridge",BC,Canada,,false,2648626000000091029,,,,
2648626000000764508,"16123-Manchester Public Eatery",,"British Columbia Lottery Corporation","1941 West Broadway",Vancouver,BC,Canada,,false,2648626000000091029,,,,
2648626000000764509,"16137-Oscar's Pub",,"British Columbia Lottery Corporation","3684 East Hastings Street",Vancouver,BC,Canada,,false,2648626000000091029,,,,
2648626000000764510,"16172-Jack's Pub",,"British Columbia Lottery Corporation","2020 Country Club Way",Victoria,BC,Canada,,false,2648626000000091029,,,,
2648626000000764511,"16180-Moby's Pub",,"British Columbia Lottery Corporation","124A Upper Ganges Road","Salt Spring Island",BC,Canada,,false,2648626000000091029,,,,
2648626000000764512,"16196-Cartwright's Pub",,"British Columbia Lottery Corporation","1432 Columbia Avenue",Castlegar,BC,Canada,,false,2648626000000091029,,,,
2648626000000764513,"16199 - Oliver Twists Pub",,"British Columbia Lottery Corporation","7557 Edmonds Street",Burnaby,BC,Canada,,false,2648626000000091029,,,,
2648626000000764514,"16553 - Hermann's On View",,"British Columbia Lottery Corporation","753 View Street",Victoria,BC,Canada,,false,2648626000000091029,,,,
2648626000000764515,"16579 - Taphouse",,"British Columbia Lottery Corporation","15330 - 102A Avenue",Surrey,BC,Canada,,false,2648626000000091029,,,,
2648626000000764516,"20018-Carlos O'Bryans Pub",,"British Columbia Lottery Corporation","1774 West 7th Avenue",Vancouver,BC,Canada,,false,2648626000000091029,,,,
2648626000000764517,"20022 - Brew St. Craft & Kitch",,"British Columbia Lottery Corporation","3224 St Johns Street","Port Moody",BC,Canada,,false,2648626000000091029,,,,
2648626000000764518,"20026-Grasshopper Pub",,"British Columbia Lottery Corporation","12671 Sunshine Coast Hwy","Madeira Park",BC,Canada,,false,2648626000000091029,,,,
2648626000000764519,"20030-Cascades Casino-Kamloops",,"British Columbia Lottery Corporation","1555 Versatile Drive",Kamloops,BC,Canada,,false,2648626000000091029,,,,
2648626000000764520,"20032-Chances Salmon Arm",,"British Columbia Lottery Corporation","300-10th Street","Salmon Arm",BC,Canada,,false,2648626000000091029,,,,
2648626000000764521,"20064-Quarterdeck Pub",,"British Columbia Lottery Corporation","6555 Hardy Bay Road","Port Hardy",BC,Canada,,false,2648626000000091029,,,,
2648626000000764522,"20071-Silver Chalice Pub",,"British Columbia Lottery Corporation","19974 Silverview Road",Hope,BC,Canada,,false,2648626000000091029,,,,
2648626000000764523,"20072-The Occidental",,"British Columbia Lottery Corporation","228 Front Street",Quesnel,BC,Canada,,false,2648626000000091029,,,,
2648626000000764524,"20073-Langford Lanes Bowling Alley",,"British Columbia Lottery Corporation","1097 Langford Parkway",Victoria,BC,Canada,,false,2648626000000091029,,,,
2648626000000764525,"20090-Ma Miller's Pub",,"British Columbia Lottery Corporation","2903 Sooke Lake Road",Victoria,BC,Canada,,false,2648626000000091029,,,,
2648626000000764526,"20099 RCL #260",,"British Columbia Lottery Corporation","933 Alder Avenue PO Box 547","100 Mile House",BC,Canada,,false,2648626000000091029,,,,
2648626000000764527,"20103-Bear Creek Pub",,"British Columbia Lottery Corporation","13588 88th Avenue",Surrey,BC,Canada,,false,2648626000000091029,,,,
2648626000000764528,"20117 - RCL #249",,"British Columbia Lottery Corporation","3480-11th Street",Houston,BC,Canada,,false,2648626000000091029,,,,
2648626000000764529,"20137-Townhall Abbotsford",,"British Columbia Lottery Corporation","33720 South Fraser Way",Abbotsford,BC,Canada,,false,2648626000000091029,,,,
2648626000000764530,"20138-Townhall Langley",,"British Columbia Lottery Corporation","19640-64th Avenue",Langley,BC,Canada,,false,2648626000000091029,,,,
2648626000000764531,"20139-Hemingway Waterfront Public Ho",,"British Columbia Lottery Corporation","14995 Marine Drive","White Rock",BC,Canada,,false,2648626000000091029,,,,
2648626000000764532,20142-Crossroad,,"British Columbia Lottery Corporation","1582 Sayward Road",Sayward,BC,Canada,,false,2648626000000091029,,,,
2648626000000764533,"20150-Ridge Roadhouse Pub & Restaura",,"British Columbia Lottery Corporation","397 Donner Court    PO Box 760","Gold River",BC,Canada,,false,2648626000000091029,,,,
2648626000000764534,"20152-Station Pub Bar & Grill",,"British Columbia Lottery Corporation","6474 Trans Canada Highway",Duncan,BC,Canada,,false,2648626000000091029,,,,
2648626000000764535,"20158-Old Schools Bar & Grill",,"British Columbia Lottery Corporation","1613 Cariboo Highway PO Box 358",Clinton,BC,Canada,,false,2648626000000091029,,,,
2648626000000764536,"20164-Tidewaters Pub",,"British Columbia Lottery Corporation","10190 River Road",Delta,BC,Canada,,false,2648626000000091029,,,,
2648626000000764537,"20174-Riverside Inn",,"British Columbia Lottery Corporation","56 North Shore Road","Lake Cowichan",BC,Canada,,false,2648626000000091029,,,,
2648626000000764538,"20175-Boston Pizza",,"British Columbia Lottery Corporation","1492 Main Street",Smithers,BC,Canada,,false,2648626000000091029,,,,
2648626000000764539,"20180-Don Cherry's Sports Grill",,"British Columbia Lottery Corporation","5787 Albert Place","Prince George",BC,Canada,,false,2648626000000091029,,,,
2648626000000764540,"20181-Axe & Barrel BBQ Brewhouse",,"British Columbia Lottery Corporation","2323 Millstream Road",Victoria,BC,Canada,,false,2648626000000091029,,,,
2648626000000764541,"20234-Farrier Pub & Pizza",,"British Columbia Lottery Corporation","5512 Park Drive","100 Mile House",BC,Canada,,false,2648626000000091029,,,,
2648626000000764542,"20249Cascades Casino Penticton",,"British Columbia Lottery Corporation","553 Vees Drive",Penticton,BC,Canada,,false,2648626000000091029,,,,
2648626000000764543,"20347-Boston Pizza",,"British Columbia Lottery Corporation","1525 Alaska Ave","Dawson Creek",BC,Canada,,false,2648626000000091029,,,,
2648626000000764544,"20358-Billy Bob's Bar & Grill",,"British Columbia Lottery Corporation","1114 Denny Road","Williams Lake",BC,Canada,,false,2648626000000091029,,,,
2648626000000764545,"20361-ATCO Two Rivers Camp Ser loung",,"British Columbia Lottery Corporation","SS2 Site 24 Comp 18","Fort St John",BC,Canada,,false,2648626000000091029,,,,
2648626000000764546,"20363-Boston Pizza",,"British Columbia Lottery Corporation","4501-50th Avenue South","Fort Nelson",BC,Canada,,false,2648626000000091029,,,,
2648626000000764547,"20364-JJ's Pub",,"British Columbia Lottery Corporation","1351 Cedar Street","Campbell River",BC,Canada,,false,2648626000000091029,,,,
2648626000000764548,"20368-Parq Resort & Casino",,"British Columbia Lottery Corporation","750 Pacific Boulevard S",Vancouver,BC,Canada,,false,2648626000000091029,,,,
2648626000000764549,"20371-Texada Island Inn-Pub",,"British Columbia Lottery Corporation","Gillies Bay Road",Vananda,BC,Canada,,false,2648626000000091029,,,,
2648626000000764550,"20391-Rattlesnake Bar & Grill",,"British Columbia Lottery Corporation","6891 Tucelnuit Drive",Oliver,BC,Canada,,false,2648626000000091029,,,,
2648626000000764551,"20400-Aberdeen Inn Liquor & Pub",,"British Columbia Lottery Corporation","2319 Aberdeen Road","Lower Nicola",BC,Canada,,false,2648626000000091029,,,,
2648626000000764552,"2973-Strathcona Hotel",,"British Columbia Lottery Corporation","919 Douglas Street",Victoria,BC,Canada,,false,2648626000000091029,,,,
2648626000000764553,3125-Baselines,,"British Columbia Lottery Corporation","20340 Fraser Highway",Langley,BC,Canada,,false,2648626000000091029,,,,
2648626000000765754,"3255-Chil.Senior Veterans Scty",,"British Columbia Lottery Corporation","9233 Main Street",Chilliwack,BC,Canada,,false,2648626000000091029,,,,
2648626000000765755,"3970-BCLC Training Vancouver",,"British Columbia Lottery Corporation","2940 Virtual Way",Vancouver,BC,Canada,,false,2648626000000091029,,,,
2648626000000765756,"7168-Boston Pizza Sports Bar",,"British Columbia Lottery Corporation","285 Donald Road","Williams Lake",BC,Canada,,false,2648626000000091029,,,,
2648626000000765757,"7863-Ramada Lodge Hotel",,"British Columbia Lottery Corporation","2170 Harvey Avenue",Kelowna,BC,Canada,,false,2648626000000091029,,,,
2648626000000765758,"7902-Black Bull Pub",,"British Columbia Lottery Corporation","264 Poplar Drive","Logan Lake",BC,Canada,,false,2648626000000091029,,,,
2648626000000765759,"7903-Office Pub & Grill",,"British Columbia Lottery Corporation","2020 Falcon Road",Kamloops,BC,Canada,,false,2648626000000091029,,,,
2648626000000765760,"7904-RCL #40",,"British Columbia Lottery Corporation","502 Martin Street",Penticton,BC,Canada,,false,2648626000000091029,,,,
2648626000000765761,"7910-Westsyder Neigh Pub",,"British Columbia Lottery Corporation","3369 Westsyde Road",Kamloops,BC,Canada,,false,2648626000000091029,,,,
2648626000000765762,"7912-RCL #97",,"British Columbia Lottery Corporation","36217-97Th Street",Oliver,BC,Canada,,false,2648626000000091029,,,,
2648626000000765763,"7918-RCL #46",,"British Columbia Lottery Corporation","600 West 1St Street",Revelstoke,BC,Canada,,false,2648626000000091029,,,,
2648626000000765764,"7920-Mccracken Station Pub",,"British Columbia Lottery Corporation","1626 Valleyview Drive",Kamloops,BC,Canada,,false,2648626000000091029,,,,
2648626000000765765,"7921-RCL #98",,"British Columbia Lottery Corporation","909 BELVEDERE STREET",ENDERBY,BC,Canada,,false,2648626000000091029,,,,
2648626000000765766,"7923-Packing House Pub",,"British Columbia Lottery Corporation","663 Finns Road",Kelowna,BC,Canada,,false,2648626000000091029,,,,
2648626000000765767,"7928-RCL #107",,"British Columbia Lottery Corporation","515 SHUSWAP AVENUE",CHASE,BC,Canada,,false,2648626000000091029,,,,
2648626000000765768,"7929-RCL #99",,"British Columbia Lottery Corporation","322 MAIN STREET",SICAMOUS,BC,Canada,,false,2648626000000091029,,,,
2648626000000765769,"7930-Park Place Lodge",,"British Columbia Lottery Corporation","742 Highway 3",Fernie,BC,Canada,,false,2648626000000091029,,,,
2648626000000765770,"7933-Reynolds Hotel",,"British Columbia Lottery Corporation","1237 Main Street",Lillooet,BC,Canada,,false,2648626000000091029,,,,
2648626000000765771,"7935-RCL #173",,"British Columbia Lottery Corporation","8310-78TH AVENUE",OSOYOOS,BC,Canada,,false,2648626000000091029,,,,
2648626000000765772,"7936-Sage Pub",,"British Columbia Lottery Corporation","6403 Cottonwood Drive",Osoyoos,BC,Canada,,false,2648626000000091029,,,,
2648626000000765773,"7937-RCL #192",,"British Columbia Lottery Corporation","510 Veterans Avenue",KEREMEOS,BC,Canada,,false,2648626000000091029,,,,
2648626000000765774,"7940-Anaf #5",,"British Columbia Lottery Corporation","2500-46Th Avenue",Vernon,BC,Canada,,false,2648626000000091029,,,,
2648626000000765775,"7943-Longhorn Pub",,"British Columbia Lottery Corporation","4513-25Th Avenue",Vernon,BC,Canada,,false,2648626000000091029,,,,
2648626000000765776,"7950-RCL #167",,"British Columbia Lottery Corporation","2016 Millar Street",Lumby,BC,Canada,,false,2648626000000091029,,,,
2648626000000765777,"7951-RCL #35",,"British Columbia Lottery Corporation","2526 Pleasant Valley Boulevard",Armstrong,BC,Canada,,false,2648626000000091029,,,,
2648626000000765778,"7957-Savona Hotel",,"British Columbia Lottery Corporation","6578 Buie Street",Savona,BC,Canada,,false,2648626000000091029,,,,
2648626000000765779,"7958-RCL #96",,"British Columbia Lottery Corporation","1940 Quilchena Avenue",Merritt,BC,Canada,,false,2648626000000091029,,,,
2648626000000765780,"7960-RCL #242",,"British Columbia Lottery Corporation","4673 Shaver Road",Barriere,BC,Canada,,false,2648626000000091029,,,,
2648626000000765781,7961-BMI,,"British Columbia Lottery Corporation","No 5 Yellowhead Highway",Barriere,BC,Canada,,false,2648626000000091029,,,,
2648626000000765782,"7963-Wells Gray Inn",,"British Columbia Lottery Corporation","228 Southern Yellowhead Highway",Clearwater,BC,Canada,,false,2648626000000091029,,,,
2648626000000765783,"7964-Regent Hotel Pub",,"British Columbia Lottery Corporation","112 East 1st St",Revelstoke,BC,Canada,,false,2648626000000091029,,,,
2648626000000765784,"7965-King Edward Hotel",,"British Columbia Lottery Corporation","20A 7Th Avenue South",Cranbrook,BC,Canada,,false,2648626000000091029,,,,
2648626000000765785,"7967-Brothers Pub",,"British Columbia Lottery Corporation","420 Main Street",Sicamous,BC,Canada,,false,2648626000000091029,,,,
2648626000000765786,"7969-Bull River Inn 2004",,"British Columbia Lottery Corporation","4569 Wardner Ft Steele Road",Jaffray,BC,Canada,,false,2648626000000091029,,,,
2648626000000765787,"7974-Valhalla Inn",,"British Columbia Lottery Corporation","509 Slocan Street","New Denver",BC,Canada,,false,2648626000000091029,,,,
2648626000000765788,"7975-Rcl #139",,"British Columbia Lottery Corporation","385 Barnard Street","Williams Lake",BC,Canada,,false,2648626000000091029,,,,
2648626000000765789,"7979-RCL #69",,"British Columbia Lottery Corporation","4407-2Nd Street",Peachland,BC,Canada,,false,2648626000000091029,,,,
2648626000000765790,"7987-Clyde's Pub",,"British Columbia Lottery Corporation","7248-2Nd Street","Grand Forks",BC,Canada,,false,2648626000000091029,,,,
2648626000000765791,"7988-RCL #59",,"British Columbia Lottery Corporation","7353-6TH STREET","GRAND FORKS",BC,Canada,,false,2648626000000091029,,,,
2648626000000765792,"7992-Elkford Motor Inn",,"British Columbia Lottery Corporation","808 Michele Road",Elkford,BC,Canada,,false,2648626000000091029,,,,
2648626000000765793,"7993-Rcl #36 Hall",,"British Columbia Lottery Corporation","551-1St Avenue",Fernie,BC,Canada,,false,2648626000000091029,,,,
2648626000000765794,"7996-Valemount Hotel",,"British Columbia Lottery Corporation","1200 Main Street",Valemount,BC,Canada,,false,2648626000000091029,,,,
2648626000000765795,"9997-RCL- #263",,"British Columbia Lottery Corporation","1025 Ridgeway Avenue",Coquitlam,BC,Canada,,false,2648626000000091029,,,,
2648626000000765796,"9995-RCL #61",,"British Columbia Lottery Corporation","4896 Delta Street",Delta,BC,Canada,,false,2648626000000091029,,,,
2648626000000765797,"9994-Delta Lion Pub",,"British Columbia Lottery Corporation","11186-84th Avenue",Delta,BC,Canada,,false,2648626000000091029,,,,
2648626000000765798,"9993-RCL #109-WAYS & MEANS",,"British Columbia Lottery Corporation","747 Gibsons Way",Gibsons,BC,Canada,,false,2648626000000091029,,,,
2648626000000765799,"9987 - Anaf #26",,"British Columbia Lottery Corporation","727 East 49th Avenue",Vancouver,BC,Canada,,false,2648626000000091029,,,,
2648626000000765800,"9986-Hope Hotel",,"British Columbia Lottery Corporation","272 Wallace Street",Hope,BC,Canada,,false,2648626000000091029,,,,
2648626000000765801,9981-RCL-#250,,"British Columbia Lottery Corporation","665 Legion Rd",Kitimat,BC,Canada,,false,2648626000000091029,,,,
2648626000000765802,"9980-Northern Motor Inn",,"British Columbia Lottery Corporation","3086 Highway 16 East",Terrace,BC,Canada,,false,2648626000000091029,,,,
2648626000000765803,"9979-RCL #13",,"British Columbia Lottery Corporation","4425 Legion Avenue",Terrace,BC,Canada,,false,2648626000000091029,,,,
2648626000000765804,"9973 RCL #6",,"British Columbia Lottery Corporation","17567-57th Avenue",Surrey,BC,Canada,,false,2648626000000091029,,,,
2648626000000765805,"9972 - Caddyshack",,"British Columbia Lottery Corporation","22222 Lougheed Highway","Maple Ridge",BC,Canada,,false,2648626000000091029,,,,
2648626000000765806,"9958- RCL #8",,"British Columbia Lottery Corporation","2290-152nd Street",Surrey,BC,Canada,,false,2648626000000091029,,,,
2648626000000765807,"9957-Sundance Inn",,"British Columbia Lottery Corporation","6574 Ladner Trunk Rd",Delta,BC,Canada,,false,2648626000000091029,,,,
2648626000000765808,"9950-RCL #179 Grandview",,"British Columbia Lottery Corporation","2205 Commercial Dr",Vancouver,BC,Canada,,false,2648626000000091029,,,,
2648626000000765809,"9945-RCL #265 Hall",,"British Columbia Lottery Corporation","26607 Fraser Highway",Aldergrove,BC,Canada,,false,2648626000000091029,,,,
2648626000000765810,"994-Dewdney Inn",,"British Columbia Lottery Corporation","8793 South River Road",Dewdney,BC,Canada,,false,2648626000000091029,,,,
2648626000000765811,"9939-West Hotel",,"British Columbia Lottery Corporation","488 Carrall Street",Vancouver,BC,Canada,,false,2648626000000091029,,,,
2648626000000765812,"9938-RCL #118",,"British Columbia Lottery Corporation","123 West 15th Street","North Vancouver",BC,Canada,,false,2648626000000091029,,,,
2648626000000765813,"9935-Old Admiral Pub & Grill",,"British Columbia Lottery Corporation","4125 East Hastings St.",Burnaby,BC,Canada,,false,2648626000000091029,,,,
2648626000000765814,"9932-Empress Hotel Pub",,"British Columbia Lottery Corporation","235 East Hastings Street",Vancouver,BC,Canada,,false,2648626000000091029,,,,
2648626000000765815,"9924-Gators Pub",,"British Columbia Lottery Corporation","33790 Essendene Avenue",Abbotsford,BC,Canada,,false,2648626000000091029,,,,
2648626000000765816,"9922-Chieftain Hotel",,"British Columbia Lottery Corporation","38005 Cleveland Avenue",Squamish,BC,Canada,,false,2648626000000091029,,,,
2648626000000765817,9920-RCL#229,,"British Columbia Lottery Corporation","13525-106th Avenue",Surrey,BC,Canada,,false,2648626000000091029,,,,
2648626000000765818,"9915-Burrard Public House",,"British Columbia Lottery Corporation","2414 St Johns Street","Port Moody",BC,Canada,,false,2648626000000091029,,,,
2648626000000765819,"9910-Princeton Pub",,"British Columbia Lottery Corporation","1901 Powell Street",Vancouver,BC,Canada,,false,2648626000000091029,,,,
2648626000000765820,"9909-RCL #228",,"British Columbia Lottery Corporation","344 Fort Street",Hope,BC,Canada,,false,2648626000000091029,,,,
2648626000000765821,"9902-Rendezvous Pub",,"British Columbia Lottery Corporation","119-20620-56th Avenue",Langley,BC,Canada,,false,2648626000000091029,,,,
2648626000000765822,"9900-Queens Cross Neigh Pub",,"British Columbia Lottery Corporation","2989 Lonsdale Avenue","North Vancouver",BC,Canada,,false,2648626000000091029,,,,
2648626000000765823,"9379-Hecklers Bar & Grill",,"British Columbia Lottery Corporation","123 Gorge Road East",Victoria,BC,Canada,,false,2648626000000091029,,,,
2648626000000765824,"9375-Waddling Dog Inn",,"British Columbia Lottery Corporation","2476 Mt Newton Cross Rd",Saanichton,BC,Canada,,false,2648626000000091029,,,,
2648626000000765825,"9364-Four Mile Pib",,"British Columbia Lottery Corporation","199 Island Highway",Victoria,BC,Canada,,false,2648626000000091029,,,,
2648626000000765826,"9359-French Creek Marine Pub",,"British Columbia Lottery Corporation","1-1025 Lee Road",Parksville,BC,Canada,,false,2648626000000091029,,,,
2648626000000765827,"9358-Shark Club Bar & Grill",,"British Columbia Lottery Corporation","2852 Douglas Street",Victoria,BC,Canada,,false,2648626000000091029,,,,
2648626000000765828,"9340-Fraternal Order of Eagle",,"British Columbia Lottery Corporation","2965 Jacobs Road",Duncan,BC,Canada,,false,2648626000000091029,,,,
2648626000000765829,"9339-Hummingbird Inn Pub",,"British Columbia Lottery Corporation","47 Sturdies Bay Road","Galiano Island",BC,Canada,,false,2648626000000091029,,,,
2648626000000765830,"9333-Fanny Bay Inn",,"British Columbia Lottery Corporation","7480 Island Highway","Fanny Bay",BC,Canada,,false,2648626000000091029,,,,
2648626000000765831,"9327-Kingsway Hotel",,"British Columbia Lottery Corporation","3203-1st Avenue","Port Alberni",BC,Canada,,false,2648626000000091029,,,,
2648626000000765832,"9320-Landlubber Pub",,"British Columbia Lottery Corporation","10-2220 Bowen Road",Nanaimo,BC,Canada,,false,2648626000000091029,,,,
2648626000000765833,"9317-RCL #7",,"British Columbia Lottery Corporation","780 Summit Avenue",Victoria,BC,Canada,,false,2648626000000091029,,,,
2648626000000765834,"9301-RCL #160 Hall",,"British Columbia Lottery Corporation","1825 Comox Avenue",Comox,BC,Canada,,false,2648626000000091029,,,,
2648626000000765835,"9300-Duncan Elks Association",,"British Columbia Lottery Corporation","P O Box 277",Duncan,BC,Canada,,false,2648626000000091029,,,,
2648626000000765836,"9298-RCL #180",,"British Columbia Lottery Corporation","821 Marine Drive","Port Alice",BC,Canada,,false,2648626000000091029,,,,
2648626000000765837,"9295- Horseshoe Bay Inn",,"British Columbia Lottery Corporation","9576 Chemainus Road",Chemainus,BC,Canada,,false,2648626000000091029,,,,
2648626000000765838,"9294-Sportsman Pub",,"British Columbia Lottery Corporation","640 - 1st Avenue",Ladysmith,BC,Canada,,false,2648626000000091029,,,,
2648626000000765839,"9293-Gorge Pointe Pub",,"British Columbia Lottery Corporation","1075 Tillicum Rd",Victoria,BC,Canada,,false,2648626000000091029,,,,
2648626000000765840,"9290-Millers Pub",,"British Columbia Lottery Corporation","102-1840 Stewart Avenue",Nanaimo,BC,Canada,,false,2648626000000091029,,,,
2648626000000765841,"9287 -Six Mile Pub",,"British Columbia Lottery Corporation","494 Island Highway",Victoria,BC,Canada,,false,2648626000000091029,,,,
2648626000000765842,"9279-Occidental Hotel",,"British Columbia Lottery Corporation","432 Fitzwilliam Street",Nanaimo,BC,Canada,,false,2648626000000091029,,,,
2648626000000765843,"9271-Cobblestone Inn",,"British Columbia Lottery Corporation","3566 Holland Avenue","Cobble Hill",BC,Canada,,false,2648626000000091029,,,,
2648626000000765844,"9270-RCL #270",,"British Columbia Lottery Corporation","405 Trumpeter Drive","Gold River",BC,Canada,,false,2648626000000091029,,,,
2648626000000765845,9254-RCL#210,,"British Columbia Lottery Corporation","15 North Shore Road","Lake Cowichan",BC,Canada,,false,2648626000000091029,,,,
2648626000000765846,"9247-Jac's on Queens",,"British Columbia Lottery Corporation","60 Queens Road",Duncan,BC,Canada,,false,2648626000000091029,,,,
2648626000000765847,"9231-Highwayman Pub",,"British Columbia Lottery Corporation","5467 Island Highway","Union Bay",BC,Canada,,false,2648626000000091029,,,,
2648626000000765848,"9230-Prairie inn",,"British Columbia Lottery Corporation","7806 East Saanich Road",Saanichton,BC,Canada,,false,2648626000000091029,,,,
2648626000000765849,"9221-Waverley Hotel",,"British Columbia Lottery Corporation","2692 Dunsmuir Avenue",Cumberland,BC,Canada,,false,2648626000000091029,,,,
2648626000000765850,"9219-RCL #54",,"British Columbia Lottery Corporation","6726 Eustace Road",SOOKE,BC,Canada,,false,2648626000000091029,,,,
2648626000000765851,"9217-Carlos O'Bryan's Pub",,"British Columbia Lottery Corporation","1724 Stewart Avenue",Nanaimo,BC,Canada,,false,2648626000000091029,,,,
2648626000000765852,"9216-RCL #256",,"British Columbia Lottery Corporation","1630 East Wellington Road",Nanaimo,BC,Canada,,false,2648626000000091029,,,,
2648626000000765853,"9214-Bayside Inn Hotel",,"British Columbia Lottery Corporation","81 Fir Street","Alert Bay",BC,Canada,,false,2648626000000091029,,,,
2648626000000765854,"9205-Shady Rest Pub",,"British Columbia Lottery Corporation","3109 West Island Highway RR 1","Qualicum Beach",BC,Canada,,false,2648626000000091029,,,,
2648626000000765855,"9197-Howard Johnson Hotel",,"British Columbia Lottery Corporation","4850 Beaver Creek Road","Port Alberni",BC,Canada,,false,2648626000000091029,,,,
2648626000000765856,"9195-Raffles Inn",,"British Columbia Lottery Corporation","1080-3Rd Avenue Wesy","Prince Rupert",BC,Canada,,false,2648626000000091029,,,,
2648626000000765857,"9194-Black Bear Pub",,"British Columbia Lottery Corporation","6201 Dumont Rd",Nanaimo,BC,Canada,,false,2648626000000091029,,,,
2648626000000765858,"9182-The Mex Pub",,"British Columbia Lottery Corporation","1001 Ryan Road",Courtenay,BC,Canada,,false,2648626000000091029,,,,
2648626000000765859,"9181-Elks Home #60",,"British Columbia Lottery Corporation","231-6th Street",Courtenay,BC,Canada,,false,2648626000000091029,,,,
2648626000000765860,"9179-RCL #76",,"British Columbia Lottery Corporation","180 Veterans Way","Qualicum Beach",BC,Canada,,false,2648626000000091029,,,,
2648626000000765861,"9176-RCL #49",,"British Columbia Lottery Corporation","146 West Hirst Avenue",Parksville,BC,Canada,,false,2648626000000091029,,,,
2648626000000765862,"9163-Brass Bell Pub",,"British Columbia Lottery Corporation","8152 York Avenue",Crofton,BC,Canada,,false,2648626000000091029,,,,
2648626000000765863,"9152-Haida-Way Motor Inn",,"British Columbia Lottery Corporation","1817 Campbell Way","Port Mcneill",BC,Canada,,false,2648626000000091029,,,,
2648626000000765864,"9147-Timberland Pub",,"British Columbia Lottery Corporation","1680 Timberland Road",Ladysmith,BC,Canada,,false,2648626000000091029,,,,
2648626000000765865,"9142-Terrace Inn",,"British Columbia Lottery Corporation","4553 Greig Avenue",Terrace,BC,Canada,,false,2648626000000091029,,,,
2648626000000765866,"9140-Back Eddy Pub",,"British Columbia Lottery Corporation","4332 Lakelse Avenue",Terrace,BC,Canada,,false,2648626000000091029,,,,
2648626000000765867,"9138-Cranberry Arms Hotel",,"British Columbia Lottery Corporation","1604 Cedar Road",Nanaimo,BC,Canada,,false,2648626000000091029,,,,
2648626000000765868,"9136-River Rock Bar & Grill",,"British Columbia Lottery Corporation","140 Trans Canada Highway",Duncan,BC,Canada,,false,2648626000000091029,,,,
2648626000000765869,"9135-Jingle Pot Pub",,"British Columbia Lottery Corporation","2211 Jingle Pot Road",Nanaimo,BC,Canada,,false,2648626000000091029,,,,
2648626000000765870,"9130-James bay Inn",,"British Columbia Lottery Corporation","270 Government Streety",Victoria,BC,Canada,,false,2648626000000091029,,,,
2648626000000765871,"9129-City Centre Lounge",,"British Columbia Lottery Corporation","1961 Douglas Street",Victoria,BC,Canada,,false,2648626000000091029,,,,
2648626000000765872,"9113-RCL #211",,"British Columbia Lottery Corporation","7035 Island Highway West",Bowser,BC,Canada,,false,2648626000000091029,,,,
2648626000000765873,"9111-Red Lion In (V Lounge)",,"British Columbia Lottery Corporation","3366 Douglas Street",Victoria,BC,Canada,,false,2648626000000091029,,,,
2648626000000765874,"9109-RCL #191",,"British Columbia Lottery Corporation","9775 Chemainus Road",Chemainus,BC,Canada,,false,2648626000000091029,,,,
